上車	他幫助這位女士<b>上車</b>。	He helped the lady into the car.		https://en.wiktionary.org/wiki/上車	CC-BY 2.0 (France) Attribution: tatoeba.org #303261 (CK) & #889622 (Martha)
挾著	他<b>挾著</b>一個包裹。	He held a package under his arm.		https://en.wiktionary.org/wiki/挾著	CC-BY 2.0 (France) Attribution: tatoeba.org #303636 (CK) & #889121 (Martha)
腋下	他把一個包裹挾在<b>腋下</b>。	He held a package under his arm.		https://en.wiktionary.org/wiki/腋下	CC-BY 2.0 (France) Attribution: tatoeba.org #303636 (CK) & #889119 (Martha)
一碗	他又喝了<b>一碗</b>湯。	He had a second helping of soup.		https://en.wiktionary.org/wiki/一碗	CC-BY 2.0 (France) Attribution: tatoeba.org #290183 (CK) & #796058 (Martha)
我講	他把他的意思對<b>我講</b>清楚了。	He got his meaning across to me.		https://en.wiktionary.org/wiki/我講	CC-BY 2.0 (France) Attribution: tatoeba.org #298620 (CK) & #804549 (Martha)
他八點	<b>他八點</b>上床睡覺。	He goes to bed at eight o'clock.		https://en.wiktionary.org/wiki/他八點	CC-BY 2.0 (France) Attribution: tatoeba.org #47532 (CK) & #883449 (Martha)
一整瓶	他喝了<b>一整瓶</b>的牛奶。	He drank a whole bottle of milk.		https://en.wiktionary.org/wiki/一整瓶	CC-BY 2.0 (France) Attribution: tatoeba.org #292991 (CK) & #881102 (Martha)
看漫畫	他什麼都不做只是<b>看漫畫</b>。	He does nothing but read comics.		https://en.wiktionary.org/wiki/看漫畫	CC-BY 2.0 (France) Attribution: tatoeba.org #303944 (CK) & #840430 (Martha)
化裝成	他把自己<b>化裝成</b>一個女人。	He disguised himself as a woman.		https://en.wiktionary.org/wiki/化裝成	CC-BY 2.0 (France) Attribution: tatoeba.org #299469 (CK) & #844504 (Martha)
哪见	我们好像在<b>哪见</b>过？	Haven't we met somewhere before?		https://en.wiktionary.org/wiki/哪見	CC-BY 2.0 (France) Attribution: tatoeba.org #4017014 (CK) & #3338897 (sadhen)
完作業	你做<b>完作業</b>了嗎？	Have you finished your homework?		https://en.wiktionary.org/wiki/完作業	CC-BY 2.0 (France) Attribution: tatoeba.org #31331 (CK) & #833090 (Martha)
被车撞	你<b>被车撞</b>过吗?	Have you ever been hit by a car?		https://en.wiktionary.org/wiki/被車撞	CC-BY 2.0 (France) Attribution: tatoeba.org #6138524 (Krzysztof92) & #8686678 (crescat)
聊勝	<b>聊勝</b>於無、有比沒有好。	Half a loaf is better than none.		https://en.wiktionary.org/wiki/聊勝	CC-BY 2.0 (France) Attribution: tatoeba.org #34917 (CK) & #801303 (Martha)
包總比	半個麵<b>包總比</b>沒有好。	Half a loaf is better than none.		https://en.wiktionary.org/wiki/包總比	CC-BY 2.0 (France) Attribution: tatoeba.org #34917 (CK) & #801302 (Martha)
給我些	<b>給我些</b>可以寫字的東西。	Give me something to write with.		https://en.wiktionary.org/wiki/給我些	CC-BY 2.0 (France) Attribution: tatoeba.org #25090 (CK) & #836163 (Martha)
播种	农民在春天<b>播种</b>。	Farmers sow seeds in the spring.		https://en.wiktionary.org/wiki/播種	CC-BY 2.0 (France) Attribution: tatoeba.org #282319 (CM) & #375323 (fucongcong)
除	<b>除</b>我以外每個人都在歌唱。	Everybody was singing except me.		https://en.wiktionary.org/wiki/除	CC-BY 2.0 (France) Attribution: tatoeba.org #250404 (CK) & #833799 (Martha)
爱迪生	<b>爱迪生</b>不是个优秀的学生。	Edison was not a bright student.		https://en.wiktionary.org/wiki/愛迪生	CC-BY 2.0 (France) Attribution: tatoeba.org #65329 (CK) & #333854 (fucongcong)
喝水	你要<b>喝水</b>嗎？	Do you want to drink some water?		https://en.wiktionary.org/wiki/喝水	CC-BY 2.0 (France) Attribution: tatoeba.org #7832951 (sharris123) & #6057689 (xjjAstrus)
東西萌	你覺得這個<b>東西萌</b>嗎？	Do you think this thing is cute?		https://en.wiktionary.org/wiki/東西萌	CC-BY 2.0 (France) Attribution: tatoeba.org #7787208 (sharris123) & #5997712 (xjjAstrus)
灵魂	你认为动物有<b>灵魂</b>吗？	Do you think animals have souls?	Do you think animals have a soul?	https://en.wiktionary.org/wiki/靈魂	CC-BY 2.0 (France) Attribution: tatoeba.org #280219 (CK) & #1323691 (vicch)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #705418 (papabear) & #1323691 (vicch)
PKO	你知道<b>PKO</b>是什么意思吗？	Do you know what PKO stands for?		https://en.wiktionary.org/wiki/PKO	CC-BY 2.0 (France) Attribution: tatoeba.org #72190 (CK) & #8879825 (crescat)
打麻將	你知道怎麼<b>打麻將</b>嗎？	Do you know how to play mahjong?		https://en.wiktionary.org/wiki/打麻將	CC-BY 2.0 (France) Attribution: tatoeba.org #322279 (CM) & #874339 (Martha)
申報	你有任何要<b>申報</b>的東西嗎？	Do you have anything to declare?		https://en.wiktionary.org/wiki/申報	CC-BY 2.0 (France) Attribution: tatoeba.org #23665 (CK) & #842436 (Martha)
治感冒	你有任何<b>治感冒</b>的東西嗎?	Do you have anything for a cold?		https://en.wiktionary.org/wiki/治感冒	CC-BY 2.0 (France) Attribution: tatoeba.org #319743 (CK) & #781160 (Martha)
合得来	你跟老板<b>合得来</b>吗？	Do you get along with your boss?		https://en.wiktionary.org/wiki/閤得來	CC-BY 2.0 (France) Attribution: tatoeba.org #69205 (CK) & #336622 (fucongcong)
蝕	你看了昨天的月<b>蝕</b>了嗎？	Did you see yesterday's eclipse?	Did you see the eclipse yesterday?	https://en.wiktionary.org/wiki/蝕	CC-BY 2.0 (France) Attribution: tatoeba.org #7767806 (sharris123) & #6961326 (xjjAstrus)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #3552394 (CK) & #6961326 (xjjAstrus)
删掉	从名单上<b>删掉</b>汤姆的名字。	Delete Tom's name from the list.		https://en.wiktionary.org/wiki/刪掉	CC-BY 2.0 (France) Attribution: tatoeba.org #7839556 (CK) & #8589279 (easononizuka)
大得多	中国比日本<b>大得多</b>。	China is much bigger than Japan.	China is much larger than Japan.	https://en.wiktionary.org/wiki/大得多	CC-BY 2.0 (France) Attribution: tatoeba.org #752447 (sctld) & #394786 (GlossaMatik)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #277500 (CK) & #394786 (GlossaMatik)
捐赠	接受现金<b>捐赠</b>。	Cash donations will be accepted.		https://en.wiktionary.org/wiki/捐贈	CC-BY 2.0 (France) Attribution: tatoeba.org #4529576 (CK) & #6307282 (gumblex)
過活	靠你的收入你不能<b>過活</b>嗎?	Can't you get by on your salary?		https://en.wiktionary.org/wiki/過活	CC-BY 2.0 (France) Attribution: tatoeba.org #241758 (CK) & #786051 (Martha)
几句	可不可以和你说<b>几句</b>？	Can I have a few words with you?		https://en.wiktionary.org/wiki/幾句	CC-BY 2.0 (France) Attribution: tatoeba.org #328901 (fcbond) & #4885804 (gumblex)
你安頓	<b>你安頓</b>好就打電話給我。	Call me when you get settled in.		https://en.wiktionary.org/wiki/你安頓	CC-BY 2.0 (France) Attribution: tatoeba.org #325187 (CK) & #865479 (Martha)
早餐时间	<b>早餐时间</b>在七点到九点。	Breakfast is from seven to nine.		https://en.wiktionary.org/wiki/早餐時間	CC-BY 2.0 (France) Attribution: tatoeba.org #2438437 (CM) & #2437269 (CLARET)
望著	她在夜晚<b>望著</b>月亮。	At night, she gazed at the moon.		https://en.wiktionary.org/wiki/望著	CC-BY 2.0 (France) Attribution: tatoeba.org #534152 (CK) & #872431 (Martha)
火车票	<b>火车票</b>贵吗？	Are the train tickets expensive?		https://en.wiktionary.org/wiki/火車票	CC-BY 2.0 (France) Attribution: tatoeba.org #2202351 (CM) & #2202352 (GlossaMatik)
令人难忘	一场<b>令人难忘</b>的事件发生了。	An unforgettable event occurred.		https://en.wiktionary.org/wiki/令人難忘	CC-BY 2.0 (France) Attribution: tatoeba.org #321127 (CM) & #335886 (fucongcong)
起而行	坐而言不如<b>起而行</b>。	Actions speak louder than words.		https://en.wiktionary.org/wiki/起而行	CC-BY 2.0 (France) Attribution: tatoeba.org #241136 (CK) & #886599 (Martha)
省下	<b>省下</b>了一分錢，就等於賺了一分錢。	A penny saved is a penny earned.		https://en.wiktionary.org/wiki/省下	CC-BY 2.0 (France) Attribution: tatoeba.org #73206 (CK) & #874297 (Martha)
大腦	我的<b>大腦</b>裏突然出現了一個很好的想法。	A good idea suddenly came to me.		https://en.wiktionary.org/wiki/大腦	CC-BY 2.0 (France) Attribution: tatoeba.org #7795833 (sharris123) & #5450984 (xjjAstrus)
附	一張卡片被<b>附</b>在了禮物上。	A card was attached to the gift.		https://en.wiktionary.org/wiki/附	CC-BY 2.0 (France) Attribution: tatoeba.org #274350 (CK) & #801487 (Martha)
極端	你的建議有點<b>極端</b>。	Your proposal is a bit extreme.		https://en.wiktionary.org/wiki/極端	CC-BY 2.0 (France) Attribution: tatoeba.org #16974 (CK) & #870317 (Martha)
立马	你最好<b>立马</b>去睡觉。	You'd better go to bed at once.		https://en.wiktionary.org/wiki/立馬	CC-BY 2.0 (France) Attribution: tatoeba.org #52148 (CK) & #1990187 (sunnywqing)
該諮詢	你應<b>該諮詢</b>你的醫生。	You should consult your doctor.		https://en.wiktionary.org/wiki/該諮詢	CC-BY 2.0 (France) Attribution: tatoeba.org #28066 (CK) & #842452 (Martha)
點前	你必須在10<b>點前</b>回來。	You must be back by 10 o'clock.		https://en.wiktionary.org/wiki/點前	CC-BY 2.0 (France) Attribution: tatoeba.org #73427 (CK) & #908365 (Martha)
三辆	你有<b>三辆</b>车对吗？	You have three cars, don't you?		https://en.wiktionary.org/wiki/三輛	CC-BY 2.0 (France) Attribution: tatoeba.org #7809206 (CK) & #8654606 (crescat)
银行贷款	你可以从<b>银行贷款</b>。	You can get a loan from a bank.		https://en.wiktionary.org/wiki/銀行貸款	CC-BY 2.0 (France) Attribution: tatoeba.org #16201 (CK) & #1992652 (sadhen)
这端	能不能请你拿着<b>这端</b>？	Will you please hold this edge?		https://en.wiktionary.org/wiki/這端	CC-BY 2.0 (France) Attribution: tatoeba.org #61462 (CM) & #335484 (fucongcong)
围巾	你为什么戴那条<b>围巾</b>？	Why are you wearing that scarf?		https://en.wiktionary.org/wiki/圍巾	CC-BY 2.0 (France) Attribution: tatoeba.org #2642527 (CK) & #5551024 (verdastelo9604)
將照	誰<b>將照</b>顧這個嬰兒？	Who will take care of the baby?		https://en.wiktionary.org/wiki/將照	CC-BY 2.0 (France) Attribution: tatoeba.org #276209 (CK) & #896630 (Martha)
摔断	谁告诉你们汤姆把腿<b>摔断</b>的？	Who told you Tom broke his leg?		https://en.wiktionary.org/wiki/摔斷	CC-BY 2.0 (France) Attribution: tatoeba.org #6249713 (CK) & #10926522 (GlossaMatik)
神戶	哪一個比較大，東京或<b>神戶</b>?	Which is larger, Tokyo or Kobe?		https://en.wiktionary.org/wiki/神戶	CC-BY 2.0 (France) Attribution: tatoeba.org #279730 (CK) & #868448 (Martha)
通到	這條街<b>通到</b>哪裡？	Where does this street lead to?		https://en.wiktionary.org/wiki/通到	CC-BY 2.0 (France) Attribution: tatoeba.org #57628 (CK) & #6098071 (verdastelo9604)
留宿	你打算在哪裡<b>留宿</b>？	Where are you planning to stay?		https://en.wiktionary.org/wiki/留宿	CC-BY 2.0 (France) Attribution: tatoeba.org #38123 (CK) & #874141 (Martha)
情境	最坏的<b>情境</b>是什么？	What's the worst-case scenario?		https://en.wiktionary.org/wiki/情境	CC-BY 2.0 (France) Attribution: tatoeba.org #1529453 (Spamster) & #2518629 (fenfang557)
幹嘛	<b>幹嘛</b>那麼麻煩?	What's the point in doing that?		https://en.wiktionary.org/wiki/幹嘛	CC-BY 2.0 (France) Attribution: tatoeba.org #449972 (CK) & #874972 (Martha)
匯率	今天的<b>匯率</b>是多少？	What's the exchange rate today?		https://en.wiktionary.org/wiki/匯率	CC-BY 2.0 (France) Attribution: tatoeba.org #2713011 (CK) & #871097 (Martha)
长颈鹿	<b>长颈鹿</b>是怎么叫的？	What sound does a giraffe make?		https://en.wiktionary.org/wiki/長頸鹿	CC-BY 2.0 (France) Attribution: tatoeba.org #2921563 (CK) & #8955171 (crescat)
不合情理	他说的话<b>不合情理</b>。	What he says is total nonsense.		https://en.wiktionary.org/wiki/不閤情理	CC-BY 2.0 (France) Attribution: tatoeba.org #1481674 (weihaiping) & #3523955 (GlossaMatik)
筆做	你用我的<b>筆做</b>了什麼?	What have you done with my pen?		https://en.wiktionary.org/wiki/筆做	CC-BY 2.0 (France) Attribution: tatoeba.org #321461 (CK) & #907542 (Martha)
筆怎麼	你把我的<b>筆怎麼</b>了?	What have you done with my pen?		https://en.wiktionary.org/wiki/筆怎麼	CC-BY 2.0 (France) Attribution: tatoeba.org #321461 (CK) & #907541 (Martha)
情报局	你知道中央<b>情报局</b>的什么？	What do you know about the CIA?		https://en.wiktionary.org/wiki/情報局	CC-BY 2.0 (France) Attribution: tatoeba.org #1886763 (CK) & #5818091 (verdastelo9604)
耶誕節	你<b>耶誕節</b>得到了什麼?	What did you get for Christmas?		https://en.wiktionary.org/wiki/耶誕節	CC-BY 2.0 (France) Attribution: tatoeba.org #62811 (CK) & #872430 (Martha)
貼著	濕衣服<b>貼著</b>你的皮膚。	Wet clothes stick to your skin.		https://en.wiktionary.org/wiki/貼著	CC-BY 2.0 (France) Attribution: tatoeba.org #495641 (CK) & #874494 (Martha)
這裡花	我們在<b>這裡花</b>了太多時間。	We've spent too much time here.		https://en.wiktionary.org/wiki/這裡花	CC-BY 2.0 (France) Attribution: tatoeba.org #3045593 (sharptoothed) & #6623193 (verdastelo9604)
加紧	我们真的得<b>加紧</b>步伐了。	We've really got to step on it.		https://en.wiktionary.org/wiki/加緊	CC-BY 2.0 (France) Attribution: tatoeba.org #19735 (Swift) & #8883779 (Rebecca)
竭尽所能	我们已<b>竭尽所能</b>。	We've done everything possible.		https://en.wiktionary.org/wiki/竭盡所能	CC-BY 2.0 (France) Attribution: tatoeba.org #3310056 (CK) & #9958533 (GlossaMatik)
建避難	我們要<b>建避難</b>所。	We're going to set up shelters.		https://en.wiktionary.org/wiki/建避難	CC-BY 2.0 (France) Attribution: tatoeba.org #5729664 (CM) & #5958729 (verdastelo9604)
赤字	我们去年遇到了<b>赤字</b>。	We went into the red last year.		https://en.wiktionary.org/wiki/赤字	CC-BY 2.0 (France) Attribution: tatoeba.org #244706 (CM) & #333588 (fucongcong)
沿著河	我們<b>沿著河</b>散步。	We took a walk along the river.		https://en.wiktionary.org/wiki/沿著河	CC-BY 2.0 (France) Attribution: tatoeba.org #248976 (CK) & #903344 (Martha)
跳过	轮到他时，我们故意<b>跳过</b>了他。	We skipped his turn on purpose.		https://en.wiktionary.org/wiki/跳過	CC-BY 2.0 (France) Attribution: tatoeba.org #249214 (CK) & #8883773 (Rebecca)
打扑克	我们用了一整天<b>打扑克</b>。	We played poker the entire day.		https://en.wiktionary.org/wiki/打撲剋	CC-BY 2.0 (France) Attribution: tatoeba.org #4768074 (garborg) & #4765458 (ryanwoo)
打籃球	我們昨天<b>打籃球</b>。	We played basketball yesterday.		https://en.wiktionary.org/wiki/打籃球	CC-BY 2.0 (France) Attribution: tatoeba.org #248740 (CK) & #771500 (Martha)
生魚	我們在日本常常吃<b>生魚</b>。	We often eat fish raw in Japan.		https://en.wiktionary.org/wiki/生魚	CC-BY 2.0 (France) Attribution: tatoeba.org #281206 (CK) & #903612 (Martha)
得面	我們今天下午兩點見<b>得面</b>。	We met at two in the afternoon.		https://en.wiktionary.org/wiki/得麵	CC-BY 2.0 (France) Attribution: tatoeba.org #248662 (CK) & #7681106 (Leolaaziano)
煎饼	我们早餐做了<b>煎饼</b>。	We made pancakes for breakfast.		https://en.wiktionary.org/wiki/煎餅	CC-BY 2.0 (France) Attribution: tatoeba.org #2112 (CK) & #503212 (fucongcong)
許可	我們有在這裡停車的<b>許可</b>。	We got permission to park here.		https://en.wiktionary.org/wiki/許可	CC-BY 2.0 (France) Attribution: tatoeba.org #3313015 (CK) & #6145401 (verdastelo9604)
人活	很少<b>人活</b>到100岁。	Very few people live to be 100.	Few people live to be 100 years old.	https://en.wiktionary.org/wiki/人活	CC-BY 2.0 (France) Attribution: tatoeba.org #1266465 (yifen238) & #389421 (fucongcong)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #318297 (CK) & #389421 (fucongcong)
金星	<b>金星</b>沒有衛星。	Venus doesn’t have any moons.		https://en.wiktionary.org/wiki/金星	CC-BY 2.0 (France) Attribution: tatoeba.org #5322671 (Hybrid) & #4262122 (egg0073)
彻底	湯姆的生活被<b>彻底</b>改變了。	Tom's life was changed forever.		https://en.wiktionary.org/wiki/徹底	CC-BY 2.0 (France) Attribution: tatoeba.org #1524709 (Spamster) & #6065364 (verdastelo9604)
脫光	湯姆<b>脫光</b>睡覺了。	Tom undressed and got into bed.		https://en.wiktionary.org/wiki/脫光	CC-BY 2.0 (France) Attribution: tatoeba.org #4017042 (CK) & #5581826 (verdastelo9604)
衣柜	汤姆搜查了<b>衣柜</b>里面。	Tom searched inside the closet.		https://en.wiktionary.org/wiki/衣櫃	CC-BY 2.0 (France) Attribution: tatoeba.org #3736398 (CK) & #5091321 (mirrorvan)
两套	汤姆拥有<b>两套</b>房子和一只船。	Tom owns two houses and a boat.		https://en.wiktionary.org/wiki/兩套	CC-BY 2.0 (France) Attribution: tatoeba.org #681677 (Source_VOA) & #1737854 (sadhen)
完全恢复	汤姆从来没<b>完全恢复</b>。	Tom never recovered completely.		https://en.wiktionary.org/wiki/完全恢復	CC-BY 2.0 (France) Attribution: tatoeba.org #4104434 (Hybrid) & #10460403 (GlossaMatik)
點驚嚇	湯姆看來受了<b>點驚嚇</b>。	Tom looked a little frightened.		https://en.wiktionary.org/wiki/點驚嚇	CC-BY 2.0 (France) Attribution: tatoeba.org #3121679 (CK) & #8570950 (verdastelo9604)
两颊	汤姆亲吻了玛丽的<b>两颊</b>。	Tom kissed Mary on both cheeks.	Tom gave Mary a kiss on both cheeks.	https://en.wiktionary.org/wiki/兩頰	CC-BY 2.0 (France) Attribution: tatoeba.org #1868103 (CK) & #10271713 (miaojiandao)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #7850139 (Hybrid) & #10271713 (miaojiandao)
夜班	湯姆上<b>夜班</b>。	Tom is working the night shift.		https://en.wiktionary.org/wiki/夜班	CC-BY 2.0 (France) Attribution: tatoeba.org #5853796 (CK) & #6119487 (verdastelo9604)
无期徒刑	汤姆正在服<b>无期徒刑</b>。	Tom is serving a life sentence.		https://en.wiktionary.org/wiki/無期徒刑	CC-BY 2.0 (France) Attribution: tatoeba.org #5834805 (CK) & #8635814 (slo_oth)
日夜兼程	汤姆<b>日夜兼程</b>。	Tom is on the go day and night.		https://en.wiktionary.org/wiki/日夜兼程	CC-BY 2.0 (France) Attribution: tatoeba.org #2662382 (sharptoothed) & #5763017 (verdastelo9604)
鲱鱼	汤姆讨厌<b>鲱鱼</b>味。	Tom hates the smell of herring.		https://en.wiktionary.org/wiki/鯡魚	CC-BY 2.0 (France) Attribution: tatoeba.org #9441062 (CK) & #10752786 (GlossaMatik)
再考	汤姆必须<b>再考</b>。	Tom has to take the test again.		https://en.wiktionary.org/wiki/再考	CC-BY 2.0 (France) Attribution: tatoeba.org #1025262 (CK) & #10182818 (slo_oth)
单身汉	汤姆一直都是<b>单身汉</b>。	Tom has always been a bachelor.		https://en.wiktionary.org/wiki/單身漢	CC-BY 2.0 (France) Attribution: tatoeba.org #6350664 (CK) & #8739613 (slo_oth)
湯姆騎	<b>湯姆騎</b>摩托車上班。	Tom goes to work by motorcycle.		https://en.wiktionary.org/wiki/湯姆騎	CC-BY 2.0 (France) Attribution: tatoeba.org #1025669 (CK) & #6145404 (verdastelo9604)
瑪麗脫	湯姆和<b>瑪麗脫</b>離了危險。	Tom and Mary are out of danger.		https://en.wiktionary.org/wiki/瑪麗脫	CC-BY 2.0 (France) Attribution: tatoeba.org #6917147 (CK) & #9533748 (verdastelo9604)
噪聲	這個<b>噪聲</b>快把我逼瘋了。	This noise is driving me crazy.		https://en.wiktionary.org/wiki/噪聲	CC-BY 2.0 (France) Attribution: tatoeba.org #480130 (CK) & #865565 (Martha)
兩件裡	這是<b>兩件裡</b>便宜的那個。	This is the cheaper of the two.		https://en.wiktionary.org/wiki/兩件裡	CC-BY 2.0 (France) Attribution: tatoeba.org #280823 (CK) & #6101330 (verdastelo9604)
科学幻想	这是一部<b>科学幻想</b>小说。	This is a science fiction book.		https://en.wiktionary.org/wiki/科學幻想	CC-BY 2.0 (France) Attribution: tatoeba.org #10379531 (DaoSeng) & #10269026 (GlossaMatik)
与我无关	此事<b>与我无关</b>。	This has nothing to do with me.		https://en.wiktionary.org/wiki/與我無關	CC-BY 2.0 (France) Attribution: tatoeba.org #697824 (papabear) & #2028033 (ydcok)
这狗屋	<b>这狗屋</b>是汤姆建的。	This doghouse was built by Tom.		https://en.wiktionary.org/wiki/這狗屋	CC-BY 2.0 (France) Attribution: tatoeba.org #4665027 (CK) & #5983684 (verdastelo9604)
笨重	這個箱子太<b>笨重</b>了無法攜帶。	This box is too bulky to carry.		https://en.wiktionary.org/wiki/笨重	CC-BY 2.0 (France) Attribution: tatoeba.org #57506 (CK) & #895816 (Martha)
小冊子	這本<b>小冊子</b>是免費的。	This booklet is free of charge.	This pamphlet is free of charge.	https://en.wiktionary.org/wiki/小冊子	CC-BY 2.0 (France) Attribution: tatoeba.org #58503 (CK) & #769840 (Martha)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #376834 (CM) & #769840 (Martha)
還沒給	事情<b>還沒給</b>解釋清楚。	Things are not clearly defined.		https://en.wiktionary.org/wiki/還沒給	CC-BY 2.0 (France) Attribution: tatoeba.org #1953317 (CM) & #5585225 (verdastelo9604)
前不會	他們直到明天<b>前不會</b>來。	They won't come until tomorrow.		https://en.wiktionary.org/wiki/前不會	CC-BY 2.0 (France) Attribution: tatoeba.org #307597 (CK) & #842396 (Martha)
美食	他們這裡提供一流的<b>美食</b>。	They serve excellent food here.		https://en.wiktionary.org/wiki/美食	CC-BY 2.0 (France) Attribution: tatoeba.org #61969 (CK) & #836148 (Martha)
遵	他們沒有<b>遵</b>從他們的父母。	They didn't obey their parents.		https://en.wiktionary.org/wiki/遵	CC-BY 2.0 (France) Attribution: tatoeba.org #307673 (CK) & #840428 (Martha)
正向	他们<b>正向</b>森林而去。	They are making for the forest.		https://en.wiktionary.org/wiki/正嚮	CC-BY 2.0 (France) Attribution: tatoeba.org #306920 (CM) & #2393835 (fenfang557)
这双鞋	<b>这双鞋</b>对我来说太大了。	These shoes are too big for me.		https://en.wiktionary.org/wiki/這雙鞋	CC-BY 2.0 (France) Attribution: tatoeba.org #454438 (CM) & #2255117 (Venki)
粘着	你头发上<b>粘着</b>什么东西。	There's something in your hair.		https://en.wiktionary.org/wiki/粘著	CC-BY 2.0 (France) Attribution: tatoeba.org #4717494 (xorgy) & #4903270 (musclegirlxyp)
有部	我的房里<b>有部</b>电话。	There's a telephone in my room.		https://en.wiktionary.org/wiki/有部	CC-BY 2.0 (France) Attribution: tatoeba.org #473576 (CK) & #345940 (fucongcong)
貧民窟	在墨西哥有很多<b>貧民窟</b>。	There are many slums in Mexico.		https://en.wiktionary.org/wiki/貧民窟	CC-BY 2.0 (France) Attribution: tatoeba.org #1156838 (wma) & #4953631 (umidake)
裝潢	他們的房子正在<b>裝潢</b>。	Their house is being remodeled.		https://en.wiktionary.org/wiki/裝潢	CC-BY 2.0 (France) Attribution: tatoeba.org #305150 (CK) & #794032 (Martha)
不亮	太陽在晚上<b>不亮</b>。	The sun doesn't shine at night.		https://en.wiktionary.org/wiki/不亮	CC-BY 2.0 (France) Attribution: tatoeba.org #324012 (CK) & #6476292 (verdastelo9604)
乌云密布	天空<b>乌云密布</b>。	The sky is full of dark clouds.		https://en.wiktionary.org/wiki/烏雲密布	CC-BY 2.0 (France) Attribution: tatoeba.org #462922 (lukaszpp) & #2052704 (sadhen)
逃離	這名男子<b>逃離</b>了這個城市。	The man got away from the city.		https://en.wiktionary.org/wiki/逃離	CC-BY 2.0 (France) Attribution: tatoeba.org #45277 (CM) & #804578 (Martha)
明确	法律有很多不<b>明确</b>的地方。	The law is full of ambiguities.		https://en.wiktionary.org/wiki/明確	CC-BY 2.0 (France) Attribution: tatoeba.org #44004 (CM) & #335822 (fucongcong)
乡间	<b>乡间</b>有很多树。	The countryside has many trees.	There are lots of trees in the countryside.	https://en.wiktionary.org/wiki/鄉間	CC-BY 2.0 (France) Attribution: tatoeba.org #279100 (CK) & #332921 (fucongcong)<br>CC-BY 2.0 (France) Attribution: tatoeba.org #4753808 (garborg) & #332921 (fucongcong)
毀	這個城市<b>毀</b>於火災。	The city was destroyed by fire.		https://en.wiktionary.org/wiki/毀	CC-BY 2.0 (France) Attribution: tatoeba.org #45050 (CK) & #868409 (Martha)
1689	这本书出版于<b>1689</b>年。	The book was published in 1689.		https://en.wiktionary.org/wiki/1689	CC-BY 2.0 (France) Attribution: tatoeba.org #553660 (Shishir) & #1358783 (sadhen)
假設	<b>假設</b>得很大。	That's a pretty big assumption.		https://en.wiktionary.org/wiki/假設	CC-BY 2.0 (France) Attribution: tatoeba.org #4529621 (CK) & #5691242 (verdastelo9604)
偶发事件	这只是<b>偶发事件</b>。	That only happens occasionally.		https://en.wiktionary.org/wiki/偶發事件	CC-BY 2.0 (France) Attribution: tatoeba.org #4753822 (garborg) & #332893 (fucongcong)
肌肉	游泳锻炼<b>肌肉</b>。	Swimming develops your muscles.		https://en.wiktionary.org/wiki/肌肉	CC-BY 2.0 (France) Attribution: tatoeba.org #10540193 (sundown) & #465929 (fucongcong)
夜里	<b>夜里</b>游泳很危险。	Swimming at night is dangerous.		https://en.wiktionary.org/wiki/夜裏	CC-BY 2.0 (France) Attribution: tatoeba.org #323978 (CK) & #487582 (fucongcong)
工作日	星期天不是我的<b>工作日</b>。	Sunday is not a workday for me.		https://en.wiktionary.org/wiki/工作日	CC-BY 2.0 (France) Attribution: tatoeba.org #281841 (Eldad) & #798388 (Martha)
找事	别<b>找事</b>，汤姆。	Stop looking for problems, Tom.		https://en.wiktionary.org/wiki/找事	CC-BY 2.0 (France) Attribution: tatoeba.org #2663302 (CK) & #5670770 (verdastelo9604)
西班牙语	<b>西班牙语</b>是她的母语。	Spanish is her native language.		https://en.wiktionary.org/wiki/西班牙語	CC-BY 2.0 (France) Attribution: tatoeba.org #51806 (CK) & #347044 (fucongcong)
严禁吸烟	<b>严禁吸烟</b>。	Smoking is strictly prohibited.		https://en.wiktionary.org/wiki/嚴禁吸煙	CC-BY 2.0 (France) Attribution: tatoeba.org #19937 (CK) & #2027988 (ydcok)
內會	她一週之<b>內會</b>回來。	She will be back within a week.		https://en.wiktionary.org/wiki/內會	CC-BY 2.0 (France) Attribution: tatoeba.org #310095 (CK) & #903044 (Martha)
编织	她忙着<b>编织</b>。	She was busy with her knitting.		https://en.wiktionary.org/wiki/編織	CC-BY 2.0 (France) Attribution: tatoeba.org #311058 (CK) & #333182 (fucongcong)
火旁邊	她在<b>火旁邊</b>讓自己暖和起來。	She warmed herself by the fire.		https://en.wiktionary.org/wiki/火旁邊	CC-BY 2.0 (France) Attribution: tatoeba.org #312900 (CK) & #793204 (Martha)
每一项	她拒绝了<b>每一项</b>提议。	She turned down every proposal.		https://en.wiktionary.org/wiki/每一項	CC-BY 2.0 (France) Attribution: tatoeba.org #311035 (CK) & #2017443 (sadhen)
整齐	她把头发拍<b>整齐</b>了。	She patted her hair into place.		https://en.wiktionary.org/wiki/整齊	CC-BY 2.0 (France) Attribution: tatoeba.org #1020032 (CM) & #1020033 (GlossaMatik)
